Dato og tid;Inne på teknisk rom;Temp;Relativ fuktighet;Duggpunkt;Ute;Tempu;Relativfuktighetu;Duggpunktu;;
16.03.2022 20:00;;17,5;28;-1,2;;9,1;51;-0,5;;
16.03.2022 22:00;;17,6;28;-1,1;;10,1;46;-1;;
17.03.2022 00:00;;17,6;28;-1,1;;9,4;48;-1;;
17.03.2022 02:00;;17,6;28;-1,1;;8,6;50;-1,2;;
17.03.2022 04:00;;17,6;29;-0,6;;8,5;49;-1,6;;
17.03.2022 06:00;;17,6;29;-0,6;;8,1;47;-2,5;;
17.03.2022 08:00;;17,3;28;-1,4;;7,9;47;-2,7;;
17.03.2022 10:00;;17,2;28;-1,5;;8,5;43;-3,4;;
17.03.2022 12:00;;17,5;27;-1,7;;9,6;43;-2,4;;
17.03.2022 14:00;;17,5;28;-1,2;;9,8;45;-1,6;;
17.03.2022 16:00;;17,4;28;-1,3;;8,8;49;-1,3;;
17.03.2022 18:00;;17,4;28;-1,3;;7,7;56;-0,5;;
17.03.2022 20:00;;17,3;29;-0,9;;7,4;53;-1,5;;
17.03.2022 22:00;;17,3;29;-0,9;;5,1;56;-3;;
18.03.2022 00:00;;17,2;30;-0,5;;5,1;63;-1,4;;
18.03.2022 02:00;;17,2;31;-0,1;;6,2;66;0,3;;
18.03.2022 04:00;;17;31;-0,2;;4,2;84;1,7;;
18.03.2022 06:00;;17;31;-0,2;;3,6;83;1;;
18.03.2022 08:00;;16,8;32;0;;3,6;84;1,2;;
18.03.2022 10:00;;16,9;33;0,5;;4,9;86;2,8;;
18.03.2022 12:00;;17,5;34;1,5;;9,7;72;4,9;;
18.03.2022 14:00;;19,5;28;0,5;;12,2;37;-2,1;;
18.03.2022 16:00;;21,6;23;-0,4;;19,5;23;-2,2;;
18.03.2022 18:00;;18,4;27;-0,9;;10,1;38;-3,6;;
18.03.2022 20:00;;17,6;28;-1,1;;6,8;50;-2,9;;
18.03.2022 22:00;;17,3;29;-0,9;;5,9;63;-0,6;;
19.03.2022 00:00;;17,2;29;-1;;7,4;49;-2,6;;
19.03.2022 02:00;;17,2;30;-0,5;;10,5;38;-3,2;;
19.03.2022 04:00;;17,2;30;-0,5;;12,1;36;-2,5;;
19.03.2022 06:00;;17,3;29;-0,9;;13,5;34;-2;;
19.03.2022 08:00;;17,6;29;-0,6;;12,5;37;-1,8;;
19.03.2022 10:00;;18;29;-0,3;;11,9;45;0,4;;
19.03.2022 12:00;;18,7;28;-0,2;;12,5;47;1,5;;
19.03.2022 14:00;;20,9;25;0,2;;18,6;37;3,6;;
19.03.2022 16:00;;19,4;27;-0,1;;15,2;44;3;;
19.03.2022 18:00;;20,1;27;0,5;;19,8;32;2,7;;
19.03.2022 20:00;;18,6;30;0,7;;7;58;-0,7;;
19.03.2022 22:00;;18;31;0,6;;4,9;70;-0,1;;
20.03.2022 00:00;;17,7;31;0,4;;5,9;62;-0,8;;
20.03.2022 02:00;;17,6;31;0,3;;6,4;53;-2,5;;
20.03.2022 04:00;;17,4;32;0,6;;3,8;67;-1,8;;
20.03.2022 06:00;;17,3;32;0,5;;2,8;74;-1,4;;
20.03.2022 08:00;;17,4;32;0,6;;3,7;69;-1,5;;
20.03.2022 10:00;;17,6;31;0,3;;7,2;56;-1;;
20.03.2022 12:00;;18,3;31;0,9;;15,5;37;0,9;;
20.03.2022 14:00;;23,6;23;1,3;;19,3;33;2,6;;
20.03.2022 16:00;;24,1;23;1,7;;25,9;24;3,8;;
20.03.2022 18:00;;21,2;26;1;;22,2;28;2,9;;
20.03.2022 20:00;;18,9;30;1;;6,3;62;-0,4;;
20.03.2022 22:00;;18,2;31;0,8;;3,1;73;-1,3;;
21.03.2022 00:00;;17,8;32;0,9;;1,6;79;-1,6;;
21.03.2022 02:00;;17,5;32;0,6;;0,8;85;-1,4;;
21.03.2022 04:00;;17,3;32;0,5;;0;86;-2,1;;
21.03.2022 06:00;;17,2;33;0,8;;0,4;83;-2,1;;
21.03.2022 08:00;;17;31;-0,2;;4,9;51;-4,4;;
21.03.2022 10:00;;17,1;27;-2;;7,6;35;-6,9;;
21.03.2022 12:00;;17,6;25;-2,6;;11,7;28;-6,2;;
21.03.2022 14:00;;25,5;16;-2,1;;21,2;17;-4,8;;
21.03.2022 16:00;;23,8;17;-2,7;;25,9;13;-4,6;;
21.03.2022 18:00;;21;21;-2,1;;21,5;17;-4,6;;
21.03.2022 20:00;;18,7;24;-2,3;;4,8;49;-5;;
21.03.2022 22:00;;17,9;26;-1,9;;2,7;59;-4,5;;
22.03.2022 00:00;;17,5;26;-2,2;;2,8;54;-5,6;;
22.03.2022 02:00;;17,3;27;-1,9;;1,1;63;-5,2;;
22.03.2022 04:00;;17,2;28;-1,5;;1,2;62;-5,3;;
22.03.2022 06:00;;17,1;28;-1,5;;1,7;68;-3,6;;
22.03.2022 08:00;;16,8;28;-1,8;;3;68;-2,3;;
22.03.2022 10:00;;16,9;29;-1,2;;5;69;-0,2;;
22.03.2022 12:00;;18;30;0,2;;9,7;56;1,4;;
22.03.2022 14:00;;23,3;23;1;;21,4;30;3,1;;
22.03.2022 16:00;;22,4;23;0,3;;24,1;21;0,4;;
22.03.2022 18:00;;19,8;27;0,3;;16,4;30;-1,2;;
22.03.2022 20:00;;18,2;30;0,4;;4,8;59;-2,5;;
22.03.2022 22:00;;17,6;31;0,3;;3,8;61;-3;;
23.03.2022 00:00;;17,2;31;-0,1;;2,6;70;-2,3;;
23.03.2022 02:00;;17;32;0,2;;1;76;-2,8;;
23.03.2022 04:00;;16,8;32;0;;0,4;76;-3,3;;
23.03.2022 06:00;;16,8;32;0;;1,4;76;-2,4;;
23.03.2022 08:00;;16,5;30;-1,1;;1,4;75;-2,5;;
23.03.2022 10:00;;16,7;30;-0,9;;5,6;59;-1,8;;
23.03.2022 12:00;;17,5;28;-1,2;;12,9;37;-1,4;;
23.03.2022 14:00;;24,6;20;0,2;;25,8;22;2,5;;
23.03.2022 16:00;;19,6;24;-1,5;;16,8;28;-1,8;;
